Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
I26235_IE	I26235_IE_I26235_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26235_IE_I26235_IE_L1_R1.fastq.gz	NA	NA	ERR13857485.fastq.gz	NA
I24090_IE	I24090_IE_I24090_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I24090_IE_I24090_IE_L1_R1.fastq.gz	NA	NA	ERR13857655.fastq.gz	NA
I26304_IE	I26304_IE_I26304_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26304_IE_I26304_IE_L1_R1.fastq.gz	NA	NA	ERR13857487.fastq.gz	NA
I24091_IE	I24091_IE_I24091_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I24091_IE_I24091_IE_L1_R1.fastq.gz	NA	NA	ERR13857656.fastq.gz	NA
I7857_IE	I7857_IE_I7857_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I7857_IE_I7857_IE_L1_R1.fastq.gz	NA	NA	ERR13857488.fastq.gz	NA
I26780_IE	I26780_IE_I26780_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26780_IE_I26780_IE_L1_R1.fastq.gz	NA	NA	ERR13857659.fastq.gz	NA
I26782_IE	I26782_IE_I26782_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26782_IE_I26782_IE_L1_R1.fastq.gz	NA	NA	ERR13857661.fastq.gz	NA
I10398_IE	I10398_IE_I10398_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10398_IE_I10398_IE_L1_R1.fastq.gz	NA	NA	ERR13857489.fastq.gz	NA
I8951_IE	I8951_IE_I8951_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I8951_IE_I8951_IE_L1_R1.fastq.gz	NA	NA	ERR13857666.fastq.gz	NA
I10174_IE	I10174_IE_I10174_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10174_IE_I10174_IE_L1_R1.fastq.gz	NA	NA	ERR13857492.fastq.gz	NA
I10206_IE	I10206_IE_I10206_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10206_IE_I10206_IE_L1_R1.fastq.gz	NA	NA	ERR13857493.fastq.gz	NA
I11840_IE	I11840_IE_I11840_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11840_IE_I11840_IE_L1_R1.fastq.gz	NA	NA	ERR13857668.fastq.gz	NA
I10414_IE	I10414_IE_I10414_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10414_IE_I10414_IE_L1_R1.fastq.gz	NA	NA	ERR13857495.fastq.gz	NA
I10714_IE	I10714_IE_I10714_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10714_IE_I10714_IE_L1_R1.fastq.gz	NA	NA	ERR13857675.fastq.gz	NA
I25026_IE	I25026_IE_I25026_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I25026_IE_I25026_IE_L1_R1.fastq.gz	NA	NA	ERR13857676.fastq.gz	NA
I10415_IE	I10415_IE_I10415_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10415_IE_I10415_IE_L1_R1.fastq.gz	NA	NA	ERR13857496.fastq.gz	NA
I11030_IE	I11030_IE_I11030_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11030_IE_I11030_IE_L1_R1.fastq.gz	NA	NA	ERR13857680.fastq.gz	NA
I8451_IE	I8451_IE_I8451_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I8451_IE_I8451_IE_L1_R1.fastq.gz	NA	NA	ERR13857681.fastq.gz	NA
I14119_IE	I14119_IE_I14119_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I14119_IE_I14119_IE_L1_R1.fastq.gz	NA	NA	ERR13857498.fastq.gz	NA
I6727_IE	I6727_IE_I6727_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6727_IE_I6727_IE_L1_R1.fastq.gz	NA	NA	ERR13857682.fastq.gz	NA
I10891_IE	I10891_IE_I10891_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10891_IE_I10891_IE_L1_R1.fastq.gz	NA	NA	ERR13857504.fastq.gz	NA
I6729_IE	I6729_IE_I6729_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6729_IE_I6729_IE_L1_R1.fastq.gz	NA	NA	ERR13857684.fastq.gz	NA
I18820_IE	I18820_IE_I18820_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I18820_IE_I18820_IE_L1_R1.fastq.gz	NA	NA	ERR13857508.fastq.gz	NA
I6297_IE	I6297_IE_I6297_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6297_IE_I6297_IE_L1_R1.fastq.gz	NA	NA	ERR13857686.fastq.gz	NA
I29559_IE	I29559_IE_I29559_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I29559_IE_I29559_IE_L1_R1.fastq.gz	NA	NA	ERR13857689.fastq.gz	NA
I10628_IE	I10628_IE_I10628_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10628_IE_I10628_IE_L1_R1.fastq.gz	NA	NA	ERR13857511.fastq.gz	NA
I29573_IE	I29573_IE_I29573_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I29573_IE_I29573_IE_L1_R1.fastq.gz	NA	NA	ERR13857690.fastq.gz	NA
I7677_IE	I7677_IE_I7677_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I7677_IE_I7677_IE_L1_R1.fastq.gz	NA	NA	ERR13857692.fastq.gz	NA
I33646_IE	I33646_IE_I33646_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I33646_IE_I33646_IE_L1_R1.fastq.gz	NA	NA	ERR13857512.fastq.gz	NA
I22203_IE	I22203_IE_I22203_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I22203_IE_I22203_IE_L1_R1.fastq.gz	NA	NA	ERR13857693.fastq.gz	NA
I11990_IE	I11990_IE_I11990_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11990_IE_I11990_IE_L1_R1.fastq.gz	NA	NA	ERR13857697.fastq.gz	NA
I10597_IE	I10597_IE_I10597_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I10597_IE_I10597_IE_L1_R1.fastq.gz	NA	NA	ERR13857701.fastq.gz	NA
I6920_IE	I6920_IE_I6920_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6920_IE_I6920_IE_L1_R1.fastq.gz	NA	NA	ERR13857704.fastq.gz	NA
I22199_IE	I22199_IE_I22199_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I22199_IE_I22199_IE_L1_R1.fastq.gz	NA	NA	ERR13857517.fastq.gz	NA
I11831_IE	I11831_IE_I11831_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11831_IE_I11831_IE_L1_R1.fastq.gz	NA	NA	ERR13857521.fastq.gz	NA
I11029_IE	I11029_IE_I11029_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I11029_IE_I11029_IE_L1_R1.fastq.gz	NA	NA	ERR13857524.fastq.gz	NA
I26224_IE	I26224_IE_I26224_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26224_IE_I26224_IE_L1_R1.fastq.gz	NA	NA	ERR13857443.fastq.gz	NA
I26303_IE	I26303_IE_I26303_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I26303_IE_I26303_IE_L1_R1.fastq.gz	NA	NA	ERR13857445.fastq.gz	NA
I1717_IE	I1717_IE_I1717_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I1717_IE_I1717_IE_L1_R1.fastq.gz	NA	NA	ERR13857709.fastq.gz	NA
I25159_IE	I25159_IE_I25159_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I25159_IE_I25159_IE_L1_R1.fastq.gz	NA	NA	ERR13857527.fastq.gz	NA
I6403_IE	I6403_IE_I6403_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I6403_IE_I6403_IE_L1_R1.fastq.gz	NA	NA	ERR13857450.fastq.gz	NA
I33863_IE	I33863_IE_I33863_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I33863_IE_I33863_IE_L1_R1.fastq.gz	NA	NA	ERR13857718.fastq.gz	NA
I32872_IE	I32872_IE_I32872_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I32872_IE_I32872_IE_L1_R1.fastq.gz	NA	NA	ERR13857534.fastq.gz	NA
I20118_IE	I20118_IE_I20118_IE	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/I20118_IE_I20118_IE_L1_R1.fastq.gz	NA	NA	ERR13857459.fastq.gz	NA
