Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
IRNS78	IRNS78_IRNS78	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS78_IRNS78_L1_R1.fastq.gz	NA	NA	ERR14964147.fastq.gz	NA	NA
IRNC80	IRNC80_IRNC80	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC80_IRNC80_L1_R1.fastq.gz	NA	NA	ERR14964148.fastq.gz	NA	NA
IRNC81	IRNC81_IRNC81	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC81_IRNC81_L1_R1.fastq.gz	NA	NA	ERR14964149.fastq.gz	NA	NA
IRNS82	IRNS82_IRNS82	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS82_IRNS82_L1_R1.fastq.gz	NA	NA	ERR14964150.fastq.gz	NA	NA
IRNGC85W	IRNGC85W_IRNGC85W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC85W_IRNGC85W_L1_R1.fastq.gz	NA	NA	ERR14964153.fastq.gz	NA	NA
IRN2GC24	IRN2GC24_IRN2GC24	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC24_IRN2GC24_L1_R1.fastq.gz	NA	NA	ERR15001249.fastq.gz	NA	NA
IRN2GC65	IRN2GC65_IRN2GC65	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC65_IRN2GC65_L1_R1.fastq.gz	NA	NA	ERR15001253.fastq.gz	NA	NA
IRN26R	IRN26R_IRN26R	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN26R_IRN26R_L1_R1.fastq.gz	NA	NA	ERR15001257.fastq.gz	NA	NA
IRN27Dab	IRN27Dab_IRN27Dab	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN27Dab_IRN27Dab_L1_R1.fastq.gz	NA	NA	ERR15001258.fastq.gz	NA	NA
IRNGC22	IRNGC22_IRNGC22	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC22_IRNGC22_L1_R1.fastq.gz	NA	NA	ERR15001262.fastq.gz	NA	NA
IRNGC24	IRNGC24_IRNGC24	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC24_IRNGC24_L1_R1.fastq.gz	NA	NA	ERR15001264.fastq.gz	NA	NA
IRNGC25	IRNGC25_IRNGC25	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC25_IRNGC25_L1_R1.fastq.gz	NA	NA	ERR15001265.fastq.gz	NA	NA
IRNGC34	IRNGC34_IRNGC34	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNGC34_IRNGC34_L1_R1.fastq.gz	NA	NA	ERR15001266.fastq.gz	NA	NA
IRNS02	IRNS02_IRNS02	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS02_IRNS02_L1_R1.fastq.gz	NA	NA	ERR15001271.fastq.gz	NA	NA
IRNS15	IRNS15_IRNS15	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS15_IRNS15_L1_R1.fastq.gz	NA	NA	ERR15001272.fastq.gz	NA	NA
IRNS24	IRNS24_IRNS24	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS24_IRNS24_L1_R1.fastq.gz	NA	NA	ERR15001275.fastq.gz	NA	NA
IRNS26	IRNS26_IRNS26	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS26_IRNS26_L1_R1.fastq.gz	NA	NA	ERR15001277.fastq.gz	NA	NA
IRNS28	IRNS28_IRNS28	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS28_IRNS28_L1_R1.fastq.gz	NA	NA	ERR15001278.fastq.gz	NA	NA
IRNS34	IRNS34_IRNS34	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS34_IRNS34_L1_R1.fastq.gz	NA	NA	ERR15001280.fastq.gz	NA	NA
IRNS44	IRNS44_IRNS44	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS44_IRNS44_L1_R1.fastq.gz	NA	NA	ERR15001281.fastq.gz	NA	NA
IRNS57	IRNS57_IRNS57	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS57_IRNS57_L1_R1.fastq.gz	NA	NA	ERR15001282.fastq.gz	NA	NA
IRNS59	IRNS59_IRNS59	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS59_IRNS59_L1_R1.fastq.gz	NA	NA	ERR15001283.fastq.gz	NA	NA
IRNS61	IRNS61_IRNS61	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS61_IRNS61_L1_R1.fastq.gz	NA	NA	ERR15001285.fastq.gz	NA	NA
IRNS64	IRNS64_IRNS64	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS64_IRNS64_L1_R1.fastq.gz	NA	NA	ERR15001286.fastq.gz	NA	NA
IRNS69	IRNS69_IRNS69	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS69_IRNS69_L1_R1.fastq.gz	NA	NA	ERR15001289.fastq.gz	NA	NA
IRNS75	IRNS75_IRNS75	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS75_IRNS75_L1_R1.fastq.gz	NA	NA	ERR15001291.fastq.gz	NA	NA
IRNS76	IRNS76_IRNS76	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS76_IRNS76_L1_R1.fastq.gz	NA	NA	ERR15001292.fastq.gz	NA	NA
IRNS85	IRNS85_IRNS85	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS85_IRNS85_L1_R1.fastq.gz	NA	NA	ERR15001298.fastq.gz	NA	NA
IRNC02	IRNC02_IRNC02	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC02_IRNC02_L1_R1.fastq.gz	NA	NA	ERR14964097.fastq.gz	NA	NA
IRNC15	IRNC15_IRNC15	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNC15_IRNC15_L1_R1.fastq.gz	NA	NA	ERR14964100.fastq.gz	NA	NA
IRNS21	IRNS21_IRNS21	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS21_IRNS21_L1_R1.fastq.gz	NA	NA	ERR14964101.fastq.gz	NA	NA
IRN2GC24W	IRN2GC24W_IRN2GC24W	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRN2GC24W_IRN2GC24W_L1_R1.fastq.gz	NA	NA	ERR14964106.fastq.gz	NA	NA
2IRNC28	2IRNC28_2IRNC28	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/2IRNC28_2IRNC28_L1_R1.fastq.gz	NA	NA	ERR14964112.fastq.gz	NA	NA
IRNS33	IRNS33_IRNS33	1	4	SE	Homo sapiens (modern human)	double	half	<PATH_TO_DATA>/IRNS33_IRNS33_L1_R1.fastq.gz	NA	NA	ERR14964116.fastq.gz	NA	NA
