Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
I20721	I20721_ERS12753397	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753397_L1_R1.fastq.gz	NA	NA	ERR10087331.fastq.gz	NA	NA
I20721	I20721_ERS12753401	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I20721_ERS12753401_L1_R1.fastq.gz	NA	NA	ERR10087335.fastq.gz	NA	NA
I21299	I21299_ERS12753402	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I21299_ERS12753402_L1_R1.fastq.gz	NA	NA	ERR10087336.fastq.gz	NA	NA
I21299	I21299_ERS12753407	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I21299_ERS12753407_L1_R1.fastq.gz	NA	NA	ERR10087341.fastq.gz	NA	NA
I2514	I2514_ERS12753409	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2514_ERS12753409_L1_R1.fastq.gz	NA	NA	ERR10087343.fastq.gz	NA	NA
I2514	I2514_ERS12753410	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2514_ERS12753410_L1_R1.fastq.gz	NA	NA	ERR10087344.fastq.gz	NA	NA
I2514	I2514_ERS12753411	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2514_ERS12753411_L1_R1.fastq.gz	NA	NA	ERR10087345.fastq.gz	NA	NA
I2520	I2520_ERS12753416	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2520_ERS12753416_L1_R1.fastq.gz	NA	NA	ERR10087350.fastq.gz	NA	NA
I2818	I2818_ERS12753418	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753418_L1_R1.fastq.gz	NA	NA	ERR10087352.fastq.gz	NA	NA
I2818	I2818_ERS12753422	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753422_L1_R1.fastq.gz	NA	NA	ERR10087356.fastq.gz	NA	NA
I2818	I2818_ERS12753423	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2818_ERS12753423_L1_R1.fastq.gz	NA	NA	ERR10087357.fastq.gz	NA	NA
I2861	I2861_ERS12753425	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2861_ERS12753425_L1_R1.fastq.gz	NA	NA	ERR10087359.fastq.gz	NA	NA
I2861	I2861_ERS12753426	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2861_ERS12753426_L1_R1.fastq.gz	NA	NA	ERR10087360.fastq.gz	NA	NA
I2949	I2949_ERS12753428	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I2949_ERS12753428_L1_R1.fastq.gz	NA	NA	ERR10087362.fastq.gz	NA	NA
I4532	I4532_ERS12753433	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I4532_ERS12753433_L1_R1.fastq.gz	NA	NA	ERR10087367.fastq.gz	NA	NA
I5319	I5319_ERS12753442	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5319_ERS12753442_L1_R1.fastq.gz	NA	NA	ERR10087376.fastq.gz	NA	NA
I5950	I5950_ERS12753444	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5950_ERS12753444_L1_R1.fastq.gz	NA	NA	ERR10087378.fastq.gz	NA	NA
I5950	I5950_ERS12753446	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5950_ERS12753446_L1_R1.fastq.gz	NA	NA	ERR10087380.fastq.gz	NA	NA
I5950	I5950_ERS12753447	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I5950_ERS12753447_L1_R1.fastq.gz	NA	NA	ERR10087381.fastq.gz	NA	NA
I10871	I10871_ERS12753322	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10871_ERS12753322_L1_R1.fastq.gz	NA	NA	ERR10087256.fastq.gz	NA	NA
I10871	I10871_ERS12753324	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10871_ERS12753324_L1_R1.fastq.gz	NA	NA	ERR10087258.fastq.gz	NA	NA
I10871	I10871_ERS12753328	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10871_ERS12753328_L1_R1.fastq.gz	NA	NA	ERR10087262.fastq.gz	NA	NA
I10872	I10872_ERS12753330	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10872_ERS12753330_L1_R1.fastq.gz	NA	NA	ERR10087264.fastq.gz	NA	NA
I10872	I10872_ERS12753335	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I10872_ERS12753335_L1_R1.fastq.gz	NA	NA	ERR10087269.fastq.gz	NA	NA
I11857	I11857_ERS12753337	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I11857_ERS12753337_L1_R1.fastq.gz	NA	NA	ERR10087271.fastq.gz	NA	NA
I11857	I11857_ERS12753338	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I11857_ERS12753338_L1_R1.fastq.gz	NA	NA	ERR10087272.fastq.gz	NA	NA
I1496	I1496_ERS12753347	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1496_ERS12753347_L1_R1.fastq.gz	NA	NA	ERR10087281.fastq.gz	NA	NA
I1496	I1496_ERS12753348	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1496_ERS12753348_L1_R1.fastq.gz	NA	NA	ERR10087282.fastq.gz	NA	NA
I1496	I1496_ERS12753349	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1496_ERS12753349_L1_R1.fastq.gz	NA	NA	ERR10087283.fastq.gz	NA	NA
I1496	I1496_ERS12753350	1	4	SE	Homo sapiens (modern human)			<PATH_TO_DATA>/I1496_ERS12753350_L1_R1.fastq.gz	NA	NA	ERR10087284.fastq.gz	NA	NA
