Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
altai363p	altai363p_LP6005442-DNA_F02	2	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/altai363p_LP6005442-DNA_F02_L2_R1.fastq.gz	<PATH_TO_DATA>/altai363p_LP6005442-DNA_F02_L2_R2.fastq.gz	NA	ERR1019034_1.fastq.gz	ERR1019034_2.fastq.gz	NA
armenia293	armenia293_LP6005442-DNA_G02	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/armenia293_LP6005442-DNA_G02_L1_R1.fastq.gz	<PATH_TO_DATA>/armenia293_LP6005442-DNA_G02_L1_R2.fastq.gz	NA	ERR1347665_1.fastq.gz	ERR1347665_2.fastq.gz	NA
Armenian222	Armenian222_LP6005519-DNA_F03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Armenian222_LP6005519-DNA_F03_L1_R1.fastq.gz	<PATH_TO_DATA>/Armenian222_LP6005519-DNA_F03_L1_R2.fastq.gz	NA	ERR1395555_1.fastq.gz	ERR1395555_2.fastq.gz	NA
AV-21	AV-21_LP6007069-DNA_A01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/AV-21_LP6007069-DNA_A01_L1_R1.fastq.gz	<PATH_TO_DATA>/AV-21_LP6007069-DNA_A01_L1_R2.fastq.gz	NA	ERR1425293_1.fastq.gz	ERR1425293_2.fastq.gz	NA
Ayodo_430C	Ayodo_430C_LP6005677-DNA_G01	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Ayodo_430C_LP6005677-DNA_G01_L1_R1.fastq.gz	<PATH_TO_DATA>/Ayodo_430C_LP6005677-DNA_G01_L1_R2.fastq.gz	NA	ERR1395591_1.fastq.gz	ERR1395591_2.fastq.gz	NA
Ayodo_502C	Ayodo_502C_LP6005442-DNA_F09	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Ayodo_502C_LP6005442-DNA_F09_L1_R1.fastq.gz	<PATH_TO_DATA>/Ayodo_502C_LP6005442-DNA_F09_L1_R2.fastq.gz	NA	ERR1347660_1.fastq.gz	ERR1347660_2.fastq.gz	NA
Ayodo_81S	Ayodo_81S_LP6005442-DNA_D09	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Ayodo_81S_LP6005442-DNA_D09_L1_R1.fastq.gz	<PATH_TO_DATA>/Ayodo_81S_LP6005442-DNA_D09_L1_R2.fastq.gz	NA	ERR1025600_1.fastq.gz	ERR1025600_2.fastq.gz	NA
Ayodo_81S	Ayodo_81S_LP6005442-DNA_D09	2	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Ayodo_81S_LP6005442-DNA_D09_L2_R1.fastq.gz	<PATH_TO_DATA>/Ayodo_81S_LP6005442-DNA_D09_L2_R2.fastq.gz	NA	ERR1419194_1.fastq.gz	ERR1419194_2.fastq.gz	NA
B11	B11_LP6005519-DNA_G03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/B11_LP6005519-DNA_G03_L1_R1.fastq.gz	<PATH_TO_DATA>/B11_LP6005519-DNA_G03_L1_R2.fastq.gz	NA	ERR1395559_1.fastq.gz	ERR1395559_2.fastq.gz	NA
B17	B17_LP6005519-DNA_H03	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/B17_LP6005519-DNA_H03_L1_R1.fastq.gz	<PATH_TO_DATA>/B17_LP6005519-DNA_H03_L1_R2.fastq.gz	NA	ERR1395561_1.fastq.gz	ERR1395561_2.fastq.gz	NA
Bishkek28439	Bishkek28439_LP6005677-DNA_A02	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Bishkek28439_LP6005677-DNA_A02_L1_R1.fastq.gz	<PATH_TO_DATA>/Bishkek28439_LP6005677-DNA_A02_L1_R2.fastq.gz	NA	ERR1395583_1.fastq.gz	ERR1395583_2.fastq.gz	NA
Bishkek28440	Bishkek28440_LP6005677-DNA_B02	1	4	PE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Bishkek28440_LP6005677-DNA_B02_L1_R1.fastq.gz	<PATH_TO_DATA>/Bishkek28440_LP6005677-DNA_B02_L1_R2.fastq.gz	NA	ERR1395586_1.fastq.gz	ERR1395586_2.fastq.gz	NA
