Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
Karakalpaks.1	Karakalpaks.1_lib1_Karakalpaks.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Karakalpaks.1_lib1_Karakalpaks.1_L1_R1.fastq.gz	NA	NA	ERR2575664.fastq.gz	NA	NA
Karakalpaks.2	Karakalpaks.2_lib1_Karakalpaks.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Karakalpaks.2_lib1_Karakalpaks.2_L1_R1.fastq.gz	NA	NA	ERR2575665.fastq.gz	NA	NA
Karakalpaks.3	Karakalpaks.3_lib1_Karakalpaks.3	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Karakalpaks.3_lib1_Karakalpaks.3_L1_R1.fastq.gz	NA	NA	ERR2575666.fastq.gz	NA	NA
Kazakhs.2	Kazakhs.2_lib1_Kazakhs.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kazakhs.2_lib1_Kazakhs.2_L1_R1.fastq.gz	NA	NA	ERR2575667.fastq.gz	NA	NA
Kazakhs.3	Kazakhs.3_lib1_Kazakhs.3	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kazakhs.3_lib1_Kazakhs.3_L1_R1.fastq.gz	NA	NA	ERR2575668.fastq.gz	NA	NA
Kazkahs.1	Kazkahs.1_lib1_Kazkahs.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kazkahs.1_lib1_Kazkahs.1_L1_R1.fastq.gz	NA	NA	ERR2575669.fastq.gz	NA	NA
Kyrgyz.1	Kyrgyz.1_lib1_Kyrgyz.1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kyrgyz.1_lib1_Kyrgyz.1_L1_R1.fastq.gz	NA	NA	ERR2575670.fastq.gz	NA	NA
Kyrgyz.2	Kyrgyz.2_lib1_Kyrgyz.2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/Kyrgyz.2_lib1_Kyrgyz.2_L1_R1.fastq.gz	NA	NA	ERR2575671.fastq.gz	NA	NA
MA2195	MA2195_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2195_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564032.fastq.gz	NA	NA
MA2196	MA2196_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2196_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564031.fastq.gz	NA	NA
MA2197	MA2197_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2197_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564030.fastq.gz	NA	NA
MA2198	MA2198_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2198_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564029.fastq.gz	NA	NA
MA2200	MA2200_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2200_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564028.fastq.gz	NA	NA
MA2203	MA2203_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2203_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564027.fastq.gz	NA	NA
MA2205	MA2205_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2205_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564026.fastq.gz	NA	NA
MA2206	MA2206_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2206_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564025.fastq.gz	NA	NA
MA2208	MA2208_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2208_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564024.fastq.gz	NA	NA
MA2210	MA2210_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/MA2210_unspecified_L1_R1.fastq.gz	NA	NA	ERR2564023.fastq.gz	NA	NA
