Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
BUK034_ss	BUK034_ss_BUK034.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK034_ss_BUK034.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036037.fastq.gz	NA
DRU007_ss	DRU007_ss_DRU007.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DRU007_ss_DRU007.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036084.fastq.gz	NA
BUK060_ss	BUK060_ss_BUK060.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK060_ss_BUK060.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036063.fastq.gz	NA
DRU013_ss	DRU013_ss_DRU013.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DRU013_ss_DRU013.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036090.fastq.gz	NA
BUK036_ss	BUK036_ss_BUK036.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK036_ss_BUK036.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036039.fastq.gz	NA
BUK061_ss	BUK061_ss_BUK061.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK061_ss_BUK061.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036064.fastq.gz	NA
DUN001.B_ss	DUN001.B_ss_DUN001.B0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DUN001.B_ss_DUN001.B0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036097.fastq.gz	NA
DUN002_ss	DUN002_ss_DUN002.A0101_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/DUN002_ss_DUN002.A0101_ss_L1_R1.fastq.gz	NA	NA	ERR10036098.fastq.gz	NA
BUK065_ss	BUK065_ss_BUK065.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK065_ss_BUK065.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036068.fastq.gz	NA
BUK037_ss	BUK037_ss_BUK037.A0201_ss	1	4	SE	Homo sapiens (modern human)	single	none	<PATH_TO_DATA>/BUK037_ss_BUK037.A0201_ss_L1_R1.fastq.gz	NA	NA	ERR10036040.fastq.gz	NA
