Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file
VK42	VK42_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK42_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059502.fastq.gz	NA
VK44	VK44_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK44_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059503.fastq.gz	NA
VK48	VK48_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK48_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059506.fastq.gz	NA
VK51	VK51_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK51_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059508.fastq.gz	NA
VK63	VK63_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK63_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059514.fastq.gz	NA
VK65	VK65_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK65_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059516.fastq.gz	NA
VK70	VK70_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK70_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059518.fastq.gz	NA
VK75	VK75_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK75_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059521.fastq.gz	NA
VK86	VK86_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK86_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059526.fastq.gz	NA
VK87	VK87_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK87_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059527.fastq.gz	NA
VK99	VK99_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK99_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059533.fastq.gz	NA
VK101	VK101_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK101_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059534.fastq.gz	NA
VK108	VK108_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK108_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059536.fastq.gz	NA
VK111	VK111_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK111_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059538.fastq.gz	NA
VK123	VK123_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK123_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059545.fastq.gz	NA
VK125	VK125_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK125_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059547.fastq.gz	NA
VK129	VK129_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK129_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059550.fastq.gz	NA
VK135	VK135_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK135_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059553.fastq.gz	NA
VK140	VK140_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK140_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059556.fastq.gz	NA
VK144	VK144_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK144_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059559.fastq.gz	NA
VK146	VK146_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK146_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059561.fastq.gz	NA
VK149	VK149_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK149_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059564.fastq.gz	NA
VK151	VK151_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK151_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059566.fastq.gz	NA
VK154	VK154_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK154_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059568.fastq.gz	NA
VK157	VK157_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK157_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059571.fastq.gz	NA
VK166	VK166_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK166_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059579.fastq.gz	NA
VK167	VK167_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK167_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059580.fastq.gz	NA
VK168	VK168_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK168_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059581.fastq.gz	NA
VK171	VK171_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK171_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059583.fastq.gz	NA
VK174	VK174_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK174_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059586.fastq.gz	NA
VK183	VK183_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK183_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059594.fastq.gz	NA
VK186	VK186_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK186_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059597.fastq.gz	NA
VK189	VK189_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK189_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059599.fastq.gz	NA
VK201	VK201_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK201_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059605.fastq.gz	NA
VK203	VK203_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK203_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059607.fastq.gz	NA
VK208	VK208_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK208_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059612.fastq.gz	NA
VK210	VK210_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK210_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059613.fastq.gz	NA
VK212	VK212_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK212_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059615.fastq.gz	NA
VK214	VK214_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK214_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059617.fastq.gz	NA
VK215	VK215_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK215_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059618.fastq.gz	NA
VK217	VK217_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK217_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059620.fastq.gz	NA
VK218	VK218_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK218_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059621.fastq.gz	NA
VK219	VK219_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK219_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059622.fastq.gz	NA
VK221	VK221_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK221_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059624.fastq.gz	NA
VK226	VK226_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK226_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059629.fastq.gz	NA
VK232	VK232_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK232_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059633.fastq.gz	NA
VK234	VK234_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK234_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059634.fastq.gz	NA
VK237	VK237_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK237_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059636.fastq.gz	NA
VK238	VK238_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK238_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059637.fastq.gz	NA
VK241	VK241_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK241_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059640.fastq.gz	NA
VK245	VK245_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK245_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059643.fastq.gz	NA
VK254	VK254_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK254_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059649.fastq.gz	NA
VK260	VK260_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK260_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059655.fastq.gz	NA
VK261	VK261_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK261_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059656.fastq.gz	NA
VK272	VK272_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK272_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059666.fastq.gz	NA
VK276	VK276_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK276_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059670.fastq.gz	NA
VK279	VK279_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK279_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059672.fastq.gz	NA
VK281	VK281_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK281_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059674.fastq.gz	NA
VK285	VK285_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK285_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059677.fastq.gz	NA
VK287	VK287_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK287_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059679.fastq.gz	NA
VK295	VK295_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK295_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059686.fastq.gz	NA
VK296	VK296_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK296_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059687.fastq.gz	NA
VK297	VK297_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK297_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059688.fastq.gz	NA
VK298	VK298_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK298_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059689.fastq.gz	NA
VK301	VK301_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK301_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059691.fastq.gz	NA
VK304	VK304_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK304_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059693.fastq.gz	NA
VK306	VK306_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK306_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059694.fastq.gz	NA
VK308	VK308_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK308_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059695.fastq.gz	NA
VK312	VK312_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK312_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059697.fastq.gz	NA
VK313	VK313_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK313_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059698.fastq.gz	NA
VK318	VK318_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK318_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059703.fastq.gz	NA
VK320	VK320_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK320_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059705.fastq.gz	NA
VK328	VK328_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK328_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059712.fastq.gz	NA
VK334	VK334_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK334_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059717.fastq.gz	NA
VK335	VK335_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK335_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059718.fastq.gz	NA
VK337	VK337_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK337_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059720.fastq.gz	NA
VK342	VK342_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK342_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059724.fastq.gz	NA
VK344	VK344_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK344_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059726.fastq.gz	NA
VK347	VK347_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK347_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059729.fastq.gz	NA
VK350	VK350_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK350_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059732.fastq.gz	NA
VK352	VK352_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK352_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059733.fastq.gz	NA
VK15	VK15_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK15_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059482.fastq.gz	NA
VK359	VK359_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK359_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059739.fastq.gz	NA
VK18	VK18_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK18_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059485.fastq.gz	NA
VK21	VK21_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK21_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059488.fastq.gz	NA
VK361	VK361_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK361_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059740.fastq.gz	NA
VK23	VK23_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK23_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059490.fastq.gz	NA
VK366	VK366_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK366_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059745.fastq.gz	NA
VK39	VK39_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK39_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059500.fastq.gz	NA
VK367	VK367_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK367_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059746.fastq.gz	NA
VK45	VK45_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK45_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059504.fastq.gz	NA
VK368	VK368_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK368_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059747.fastq.gz	NA
VK380	VK380_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK380_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059754.fastq.gz	NA
VK46	VK46_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK46_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059505.fastq.gz	NA
VK383	VK383_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK383_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059756.fastq.gz	NA
VK50	VK50_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK50_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059507.fastq.gz	NA
VK388	VK388_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK388_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059761.fastq.gz	NA
VK56	VK56_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK56_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059510.fastq.gz	NA
VK390	VK390_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK390_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059763.fastq.gz	NA
VK401	VK401_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK401_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059774.fastq.gz	NA
VK58	VK58_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK58_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059512.fastq.gz	NA
VK402	VK402_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK402_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059775.fastq.gz	NA
VK60	VK60_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK60_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059513.fastq.gz	NA
VK64	VK64_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK64_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059515.fastq.gz	NA
VK71	VK71_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK71_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059519.fastq.gz	NA
VK74	VK74_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK74_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059520.fastq.gz	NA
VK76	VK76_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK76_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059522.fastq.gz	NA
VK406	VK406_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK406_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059779.fastq.gz	NA
VK77	VK77_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK77_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059523.fastq.gz	NA
VK409	VK409_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK409_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059782.fastq.gz	NA
VK78	VK78_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK78_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059524.fastq.gz	NA
VK413	VK413_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK413_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059785.fastq.gz	NA
VK92	VK92_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK92_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059529.fastq.gz	NA
VK414	VK414_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK414_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059786.fastq.gz	NA
VK415	VK415_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK415_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059787.fastq.gz	NA
VK95	VK95_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK95_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059531.fastq.gz	NA
VK419	VK419_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK419_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059790.fastq.gz	NA
VK98	VK98_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK98_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059532.fastq.gz	NA
VK102	VK102_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK102_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059535.fastq.gz	NA
VK420	VK420_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK420_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059791.fastq.gz	NA
VK114	VK114_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK114_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059540.fastq.gz	NA
VK422	VK422_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK422_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059793.fastq.gz	NA
VK127	VK127_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK127_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059548.fastq.gz	NA
VK138	VK138_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK138_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059554.fastq.gz	NA
VK425	VK425_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK425_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059795.fastq.gz	NA
VK141	VK141_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK141_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059557.fastq.gz	NA
VK427	VK427_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK427_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059797.fastq.gz	NA
VK143	VK143_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK143_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059558.fastq.gz	NA
VK428	VK428_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK428_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059798.fastq.gz	NA
VK147	VK147_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK147_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059562.fastq.gz	NA
VK430	VK430_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK430_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059800.fastq.gz	NA
VK148	VK148_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK148_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059563.fastq.gz	NA
VK150	VK150_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK150_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059565.fastq.gz	NA
VK432	VK432_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK432_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059802.fastq.gz	NA
VK153	VK153_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK153_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059567.fastq.gz	NA
VK155	VK155_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK155_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059569.fastq.gz	NA
VK434	VK434_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK434_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059804.fastq.gz	NA
VK435	VK435_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK435_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059805.fastq.gz	NA
VK440	VK440_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK440_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059809.fastq.gz	NA
VK444	VK444_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK444_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059813.fastq.gz	NA
VK446	VK446_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK446_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059815.fastq.gz	NA
VK158	VK158_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK158_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059572.fastq.gz	NA
VK448	VK448_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK448_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059816.fastq.gz	NA
VK449	VK449_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK449_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059817.fastq.gz	NA
VK452	VK452_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK452_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059819.fastq.gz	NA
VK453	VK453_unspecified	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/VK453_unspecified_L1_R1.fastq.gz	NA	NA	ERR4059820.fastq.gz	NA
