Sample_Name	Library_ID	Lane	Colour_Chemistry	SeqType	Organism	Strandedness	UDG_Treatment	R1	R2	BAM	R1_target_file	R2_target_file	BAM_target
sha003	sha003_sha003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha003_sha003_L1_R1.fastq.gz	NA	NA	ERR9577054.fastq.gz	NA	NA
sha003	sha003_sha003_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha003_sha003_L003_L1_R1.fastq.gz	NA	NA	ERR13250171.fastq.gz	NA	NA
sha004	sha004_sha004	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha004_sha004_L1_R1.fastq.gz	NA	NA	ERR9579456.fastq.gz	NA	NA
sha004	sha004_sha004_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha004_sha004_L002_L1_R1.fastq.gz	NA	NA	ERR13250183.fastq.gz	NA	NA
sha004	sha004_sha004_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha004_sha004_L003_L1_R1.fastq.gz	NA	NA	ERR13250197.fastq.gz	NA	NA
sha006	sha006_sha006_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha006_sha006_L002_L1_R1.fastq.gz	NA	NA	ERR13250193.fastq.gz	NA	NA
sha006	sha006_sha006_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha006_sha006_L003_L1_R1.fastq.gz	NA	NA	ERR13250194.fastq.gz	NA	NA
sha006	sha006_sha006	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha006_sha006_L1_R1.fastq.gz	NA	NA	ERR9579457.fastq.gz	NA	NA
sha007	sha007_sha007_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha007_sha007_L002_L1_R1.fastq.gz	NA	NA	ERR13250200.fastq.gz	NA	NA
sha007	sha007_sha007_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha007_sha007_L003_L1_R1.fastq.gz	NA	NA	ERR13250201.fastq.gz	NA	NA
sha007	sha007_sha007	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha007_sha007_L1_R1.fastq.gz	NA	NA	ERR9579458.fastq.gz	NA	NA
sha008	sha008_sha008_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha008_sha008_L002_L1_R1.fastq.gz	NA	NA	ERR13254341.fastq.gz	NA	NA
sha008	sha008_sha008	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha008_sha008_L1_R1.fastq.gz	NA	NA	ERR9576662.fastq.gz	NA	NA
sha008	sha008_sha008_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha008_sha008_L003_L1_R1.fastq.gz	NA	NA	ERR13254234.fastq.gz	NA	NA
sha009	sha009_sha009_L001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha009_sha009_L001_L1_R1.fastq.gz	NA	NA	ERR13249736.fastq.gz	NA	NA
sha009	sha009_sha009	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha009_sha009_L1_R1.fastq.gz	NA	NA	ERR9576665.fastq.gz	NA	NA
sha010	sha010_sha010	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha010_sha010_L1_R1.fastq.gz	NA	NA	ERR9579459.fastq.gz	NA	NA
sha010	sha010_sha010_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha010_sha010_L003_L1_R1.fastq.gz	NA	NA	ERR13254250.fastq.gz	NA	NA
sha010	sha010_sha010_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha010_sha010_L002_L1_R1.fastq.gz	NA	NA	ERR13258406.fastq.gz	NA	NA
sha012	sha012_sha012_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha012_sha012_L003_L1_R1.fastq.gz	NA	NA	ERR13258449.fastq.gz	NA	NA
sha012	sha012_sha012	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha012_sha012_L1_R1.fastq.gz	NA	NA	ERR9576666.fastq.gz	NA	NA
sha012	sha012_sha012_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha012_sha012_L002_L1_R1.fastq.gz	NA	NA	ERR13254249.fastq.gz	NA	NA
sha014	sha014_sha014_L002	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha014_sha014_L002_L1_R1.fastq.gz	NA	NA	ERR13254243.fastq.gz	NA	NA
sha014	sha014_sha014_L003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha014_sha014_L003_L1_R1.fastq.gz	NA	NA	ERR13254241.fastq.gz	NA	NA
sha014	sha014_sha014	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/sha014_sha014_L1_R1.fastq.gz	NA	NA	ERR9577055.fastq.gz	NA	NA
ulu117	ulu117_ulu117_L003_2	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ulu117_ulu117_L003_2_L1_R1.fastq.gz	NA	NA	ERR13158277.fastq.gz	NA	NA
ulu117	ulu117_ulu117_L001	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ulu117_ulu117_L001_L1_R1.fastq.gz	NA	NA	ERR13158339.fastq.gz	NA	NA
ulu117	ulu117_ulu117	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ulu117_ulu117_L1_R1.fastq.gz	NA	NA	ERR9576664.fastq.gz	NA	NA
ulu117	ulu117_ulu117_L003_1	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/ulu117_ulu117_L003_1_L1_R1.fastq.gz	NA	NA	ERR13158228.fastq.gz	NA	NA
zrj003	zrj003_zrj003_L004	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/zrj003_zrj003_L004_L1_R1.fastq.gz	NA	NA	ERR13249506.fastq.gz	NA	NA
zrj003	zrj003_zrj003	1	4	SE	Homo sapiens (modern human)	double	none	<PATH_TO_DATA>/zrj003_zrj003_L1_R1.fastq.gz	NA	NA	ERR9322484.fastq.gz	NA	NA
